face,hair,category,location,upper_color,lower_color
fair,Brown,Formal_Office_Wear,North,navy_blue,dark_brown
fair,Blonde,Formal_Office_Wear,West,red,charcoal_gray
normal,Blonde,Streetwear_Style,South,white,medium_gray
fair,Brown,Casual_Chic_Style,South,olive_green,brown
normal,Black,Retro_Fashion,West,dark_blue,medium_gray
dark,Black,Geeky_chic_Style,East,gold,white
dark,Black,Retro_Fashion,East,dark_blue,dark_brown
normal,Brown,Military_style,North,white,medium_gray
dark,Black,Business_Casual,East,khaki_brown,tan_brown
normal,Black,Evening_Black_Tie,South,orange,khaki_brown
normal,Black,Formal_Office_Wear,South,yellow,charcoal_gray
normal,Black,Business_Casual,East,tan_brown,dark_brown
normal,Brown,Sports_Wear,West,yellow,khaki_brown
dark,Black,Casual_Chic_Style,East,sky_blue,khaki_brown
normal,Brown,Formal_Office_Wear,West,spring_green,black
dark,Black,Casual_Chic_Style,West,orange,gold
dark,Black,Rocker_Chic_Style,South,brown,light_blue
fair,Black,Evening_Black_Tie,South,dark_brown,dark_blue
normal,Blonde,Hip_Hop_Style,South,orange,black
normal,Blonde,Business_Casual,North,lavender,gold
dark,Brown,Military_style,West,burnt_orange,light_blue
normal,Brown,Flamboyant_style,North,spring_green,dark_blue
fair,Black,Formal_Office_Wear,North,green,khaki_brown
dark,Brown,Flamboyant_style,East,black,charcoal_gray
fair,Blonde,Rocker_Chic_Style,West,spring_green,light_blue
fair,Brown,Rocker_Chic_Style,East,light_gray,gold
dark,Blonde,Business_Casual,East,light_gray,navy_blue
fair,Black,Streetwear_Style,East,charcoal_gray,brown
normal,Blonde,Geeky_chic_Style,North,gold,khaki_brown
dark,Brown,Streetwear_Style,South,navy_blue,black
dark,Black,Military_style,East,brown,dark_blue
dark,Brown,Evening_Black_Tie,North,purple,gold
dark,Black,Streetwear_Style,South,light_gray,light_blue
normal,Brown,Streetwear_Style,South,tan_brown,brown
normal,Black,Skateboarders,East,light_gray,medium_gray
normal,Brown,Ethnic_fashion_style,North,charcoal_gray,light_blue
normal,Black,Casual_Chic_Style,South,burnt_orange,medium_gray
fair,Brown,Evening_Black_Tie,South,black,medium_gray
dark,Blonde,Military_style,East,medium_gray,black
fair,Brown,Sports_Wear,North,orange,medium_gray
dark,Brown,Flamboyant_style,North,tan_brown,black
normal,Black,Retro_Fashion,North,black,brown
fair,Black,Flamboyant_style,South,navy_blue,gold
dark,Brown,Rocker_Chic_Style,West,dark_blue,light_gray
dark,Black,Hip_Hop_Style,North,sky_blue,white
dark,Brown,Evening_Black_Tie,East,medium_gray,brown
normal,Blonde,Casual_Chic_Style,North,white,light_gray
normal,Blonde,Geeky_chic_Style,East,olive_green,light_blue
normal,Black,Evening_Black_Tie,East,black,light_blue
dark,Blonde,Retro_Fashion,East,blue,gold
dark,Brown,Evening_Black_Tie,South,tan_brown,tan_brown
normal,Brown,Business_Casual,South,dark_blue,dark_blue
dark,Brown,Hip_Hop_Style,North,light_blue,white
fair,Brown,Geeky_chic_Style,North,spring_green,dark_blue
normal,Blonde,Hip_Hop_Style,North,navy_blue,gold
normal,Blonde,Military_style,South,violet,dark_blue
normal,Brown,Girly_Style,West,dark_blue,brown
dark,Black,Retro_Fashion,West,red,light_gray
dark,Blonde,Retro_Fashion,North,black,white
normal,Blonde,Geeky_chic_Style,North,light_gray,tan_brown
normal,Black,Casual_Chic_Style,East,green,khaki_brown
dark,Brown,Ethnic_fashion_style,North,sky_blue,dark_blue
normal,Brown,Streetwear_Style,West,light_gray,khaki_brown
dark,Brown,Skateboarders,West,light_blue,tan_brown
fair,Black,Streetwear_Style,West,spring_green,light_blue
normal,Black,Casual_Chic_Style,North,orange,white
normal,Brown,Retro_Fashion,East,gold,light_blue
fair,Blonde,Girly_Style,West,spring_green,medium_gray
normal,Brown,Military_style,West,blue,khaki_brown
normal,Blonde,Formal_Office_Wear,North,orange,dark_brown
dark,Black,Casual_Chic_Style,South,white,black
normal,Blonde,Streetwear_Style,West,white,light_blue
fair,Black,Ethnic_fashion_style,North,dark_blue,dark_brown
dark,Blonde,Ethnic_fashion_style,West,yellow,navy_blue
fair,Blonde,Business_Casual,North,dark_blue,charcoal_gray
fair,Blonde,Military_style,West,charcoal_gray,light_blue
dark,Black,Sports_Wear,East,blue,medium_gray
normal,Blonde,Girly_Style,West,dark_blue,khaki_brown
normal,Black,Evening_Black_Tie,North,khaki_brown,charcoal_gray
fair,Black,Retro_Fashion,East,light_gray,dark_brown
fair,Black,Casual_Chic_Style,South,gold,navy_blue
normal,Blonde,Casual_Chic_Style,South,maroon,dark_brown
normal,Brown,Geeky_chic_Style,South,white,light_gray
fair,Brown,Evening_Black_Tie,West,white,gold
dark,Black,Evening_Black_Tie,North,yellow,dark_brown
dark,Black,Casual_Chic_Style,South,dark_blue,dark_brown
dark,Black,Flamboyant_style,South,lavender,light_blue
normal,Brown,Military_style,South,purple,tan_brown
fair,Blonde,Formal_Office_Wear,West,purple,medium_gray
dark,Black,Military_style,South,medium_gray,gold
normal,Brown,Ethnic_fashion_style,East,light_blue,tan_brown
normal,Blonde,Sports_Wear,East,olive_green,dark_blue
fair,Blonde,Flamboyant_style,East,light_blue,charcoal_gray
fair,Brown,Flamboyant_style,North,white,tan_brown
fair,Blonde,Geeky_chic_Style,West,dark_blue,charcoal_gray
normal,Blonde,Hip_Hop_Style,East,blue,charcoal_gray
dark,Brown,Evening_Black_Tie,East,white,light_gray
fair,Blonde,Evening_Black_Tie,North,purple,gold
dark,Black,Streetwear_Style,North,sky_blue,light_blue
normal,Blonde,Flamboyant_style,West,dark_blue,medium_gray
dark,Brown,Girly_Style,North,light_blue,medium_gray
dark,Blonde,Geeky_chic_Style,North,light_gray,charcoal_gray
normal,Blonde,Girly_Style,East,tan_brown,navy_blue
normal,Brown,Military_style,West,dark_blue,light_gray
dark,Brown,Casual_Chic_Style,East,black,medium_gray
normal,Black,Girly_Style,North,dark_brown,charcoal_gray
normal,Black,Business_Casual,South,tan_brown,charcoal_gray
dark,Blonde,Girly_Style,South,spring_green,light_gray
dark,Brown,Flamboyant_style,South,orange,medium_gray
normal,Brown,Evening_Black_Tie,South,maroon,navy_blue
normal,Blonde,Formal_Office_Wear,East,light_blue,light_blue
normal,Blonde,Evening_Black_Tie,South,medium_gray,light_gray
normal,Brown,Streetwear_Style,North,gold,light_gray
normal,Black,Streetwear_Style,West,charcoal_gray,dark_brown
normal,Black,Girly_Style,South,orange,white
dark,Brown,Streetwear_Style,East,olive_green,gold
fair,Blonde,Ethnic_fashion_style,West,maroon,khaki_brown
fair,Brown,Ethnic_fashion_style,West,white,black
normal,Black,Formal_Office_Wear,North,lavender,tan_brown
fair,Black,Flamboyant_style,West,olive_green,white
fair,Black,Girly_Style,West,green,tan_brown
normal,Brown,Formal_Office_Wear,East,sky_blue,brown
normal,Blonde,Military_style,East,dark_brown,black
normal,Black,Flamboyant_style,West,green,medium_gray
normal,Blonde,Streetwear_Style,East,violet,black
normal,Brown,Girly_Style,East,lavender,medium_gray
fair,Blonde,Skateboarders,West,purple,black
dark,Brown,Military_style,South,dark_brown,gold
dark,Black,Ethnic_fashion_style,West,sky_blue,khaki_brown
dark,Blonde,Rocker_Chic_Style,West,maroon,white
fair,Brown,Skateboarders,East,brown,navy_blue
fair,Blonde,Formal_Office_Wear,West,brown,tan_brown
fair,Black,Girly_Style,South,dark_blue,dark_blue
dark,Brown,Hip_Hop_Style,West,charcoal_gray,white
dark,Black,Rocker_Chic_Style,East,dark_brown,light_blue
dark,Black,Flamboyant_style,South,purple,navy_blue
normal,Black,Rocker_Chic_Style,North,orange,navy_blue
normal,Brown,Retro_Fashion,West,maroon,khaki_brown
normal,Brown,Retro_Fashion,South,dark_blue,tan_brown
normal,Blonde,Sports_Wear,South,khaki_brown,tan_brown
fair,Blonde,Flamboyant_style,South,lavender,navy_blue
dark,Blonde,Rocker_Chic_Style,East,white,light_blue
normal,Brown,Formal_Office_Wear,West,medium_gray,gold
dark,Brown,Formal_Office_Wear,West,red,brown
dark,Brown,Rocker_Chic_Style,South,light_blue,brown
dark,Brown,Streetwear_Style,South,orange,light_gray
fair,Blonde,Military_style,East,light_gray,medium_gray
normal,Brown,Retro_Fashion,East,maroon,light_blue
normal,Blonde,Evening_Black_Tie,West,medium_gray,gold
normal,Blonde,Girly_Style,West,white,black
fair,Black,Casual_Chic_Style,South,khaki_brown,dark_blue
dark,Blonde,Flamboyant_style,South,olive_green,medium_gray
fair,Black,Military_style,North,purple,dark_brown
normal,Blonde,Geeky_chic_Style,East,medium_gray,dark_blue
dark,Black,Retro_Fashion,South,sky_blue,light_gray
fair,Brown,Business_Casual,East,light_gray,dark_brown
normal,Blonde,Skateboarders,North,red,brown
fair,Blonde,Ethnic_fashion_style,West,green,gold
normal,Blonde,Business_Casual,West,yellow,gold
dark,Brown,Skateboarders,West,sky_blue,dark_brown
fair,Black,Business_Casual,South,violet,khaki_brown
dark,Blonde,Sports_Wear,East,charcoal_gray,black
dark,Brown,Formal_Office_Wear,North,light_blue,khaki_brown
fair,Brown,Geeky_chic_Style,South,dark_brown,charcoal_gray
normal,Blonde,Ethnic_fashion_style,North,purple,dark_brown
normal,Black,Geeky_chic_Style,West,medium_gray,charcoal_gray
fair,Brown,Streetwear_Style,West,white,gold
fair,Brown,Rocker_Chic_Style,North,brown,light_blue
normal,Brown,Retro_Fashion,North,violet,brown
dark,Black,Ethnic_fashion_style,North,violet,charcoal_gray
fair,Black,Sports_Wear,South,brown,navy_blue
dark,Blonde,Girly_Style,East,dark_brown,dark_brown
fair,Black,Skateboarders,South,navy_blue,black
fair,Black,Skateboarders,South,blue,light_gray
dark,Brown,Military_style,South,olive_green,light_gray
normal,Black,Geeky_chic_Style,West,green,white
normal,Blonde,Casual_Chic_Style,North,violet,brown
fair,Black,Business_Casual,South,burnt_orange,light_gray
normal,Brown,Ethnic_fashion_style,East,blue,medium_gray
dark,Black,Flamboyant_style,West,gold,khaki_brown
normal,Brown,Girly_Style,West,gold,dark_blue
normal,Blonde,Evening_Black_Tie,South,purple,tan_brown
dark,Black,Business_Casual,East,spring_green,white
normal,Black,Retro_Fashion,North,light_gray,navy_blue
normal,Brown,Military_style,North,medium_gray,brown
normal,Black,Casual_Chic_Style,South,yellow,medium_gray
fair,Blonde,Geeky_chic_Style,West,lavender,tan_brown
fair,Brown,Skateboarders,East,olive_green,gold
dark,Blonde,Casual_Chic_Style,East,brown,light_gray
dark,Blonde,Evening_Black_Tie,North,khaki_brown,medium_gray
dark,Blonde,Business_Casual,East,dark_blue,white
dark,Brown,Hip_Hop_Style,South,light_blue,medium_gray
fair,Black,Business_Casual,East,medium_gray,black
dark,Blonde,Military_style,South,black,brown
normal,Black,Formal_Office_Wear,East,light_gray,charcoal_gray
dark,Blonde,Formal_Office_Wear,South,tan_brown,navy_blue
normal,Brown,Girly_Style,North,spring_green,tan_brown
normal,Brown,Business_Casual,North,blue,tan_brown
fair,Black,Military_style,North,spring_green,tan_brown
dark,Brown,Sports_Wear,East,lavender,black
fair,Blonde,Retro_Fashion,East,pink,light_gray
normal,Blonde,Rocker_Chic_Style,North,dark_brown,navy_blue
dark,Brown,Evening_Black_Tie,South,light_gray,light_blue
fair,Blonde,Retro_Fashion,West,spring_green,black
dark,Brown,Flamboyant_style,East,pink,black
normal,Brown,Hip_Hop_Style,East,white,khaki_brown
dark,Blonde,Casual_Chic_Style,South,medium_gray,tan_brown
fair,Blonde,Streetwear_Style,East,blue,medium_gray
dark,Blonde,Geeky_chic_Style,South,purple,gold
dark,Brown,Sports_Wear,West,olive_green,gold
dark,Brown,Rocker_Chic_Style,North,navy_blue,black
normal,Blonde,Streetwear_Style,West,charcoal_gray,medium_gray
dark,Black,Evening_Black_Tie,West,olive_green,dark_blue
normal,Blonde,Hip_Hop_Style,West,sky_blue,black
dark,Blonde,Streetwear_Style,East,medium_gray,gold
dark,Blonde,Ethnic_fashion_style,East,olive_green,tan_brown
dark,Black,Military_style,North,olive_green,light_blue
normal,Brown,Casual_Chic_Style,South,brown,white
fair,Brown,Retro_Fashion,North,spring_green,black
fair,Blonde,Military_style,South,violet,charcoal_gray
fair,Black,Hip_Hop_Style,East,light_gray,white
normal,Blonde,Ethnic_fashion_style,North,lavender,tan_brown
dark,Blonde,Streetwear_Style,East,orange,gold
fair,Black,Girly_Style,East,dark_blue,brown
dark,Black,Military_style,West,gold,gold
normal,Brown,Retro_Fashion,East,purple,black
dark,Black,Skateboarders,South,lavender,dark_blue
fair,Black,Formal_Office_Wear,West,brown,black
normal,Brown,Formal_Office_Wear,East,light_gray,white
dark,Blonde,Skateboarders,West,yellow,white
fair,Brown,Evening_Black_Tie,North,tan_brown,brown
dark,Black,Geeky_chic_Style,West,sky_blue,charcoal_gray
normal,Brown,Casual_Chic_Style,South,pink,black
fair,Black,Military_style,North,red,medium_gray
dark,Blonde,Retro_Fashion,East,violet,dark_blue
fair,Blonde,Ethnic_fashion_style,East,olive_green,dark_blue
dark,Brown,Geeky_chic_Style,South,yellow,brown
normal,Brown,Skateboarders,South,spring_green,tan_brown
normal,Black,Retro_Fashion,West,navy_blue,gold
dark,Blonde,Business_Casual,East,olive_green,tan_brown
normal,Brown,Ethnic_fashion_style,West,tan_brown,medium_gray
dark,Blonde,Evening_Black_Tie,East,maroon,brown
normal,Blonde,Business_Casual,South,sky_blue,khaki_brown
fair,Black,Girly_Style,East,olive_green,light_gray
normal,Brown,Casual_Chic_Style,South,gold,black
fair,Blonde,Rocker_Chic_Style,North,white,medium_gray
dark,Blonde,Skateboarders,West,yellow,light_gray
normal,Blonde,Streetwear_Style,South,navy_blue,medium_gray
normal,Brown,Geeky_chic_Style,East,khaki_brown,khaki_brown
fair,Blonde,Geeky_chic_Style,East,orange,gold
dark,Black,Business_Casual,East,charcoal_gray,khaki_brown
normal,Brown,Casual_Chic_Style,West,blue,dark_blue
dark,Blonde,Formal_Office_Wear,West,sky_blue,black
dark,Blonde,Ethnic_fashion_style,East,light_blue,dark_brown
dark,Black,Formal_Office_Wear,West,purple,tan_brown
normal,Blonde,Rocker_Chic_Style,North,olive_green,dark_brown
normal,Blonde,Ethnic_fashion_style,East,gold,brown
normal,Black,Flamboyant_style,West,black,navy_blue
normal,Black,Sports_Wear,East,pink,tan_brown
dark,Blonde,Geeky_chic_Style,East,brown,black
dark,Blonde,Formal_Office_Wear,East,blue,gold
dark,Blonde,Geeky_chic_Style,West,yellow,khaki_brown
normal,Blonde,Evening_Black_Tie,South,brown,black
normal,Blonde,Retro_Fashion,East,pink,brown
dark,Brown,Military_style,West,lavender,light_gray
fair,Blonde,Geeky_chic_Style,West,brown,medium_gray
normal,Brown,Retro_Fashion,West,light_blue,brown
fair,Brown,Streetwear_Style,North,maroon,light_blue
fair,Blonde,Ethnic_fashion_style,South,spring_green,tan_brown
fair,Black,Hip_Hop_Style,North,medium_gray,black
normal,Brown,Skateboarders,South,white,black
fair,Brown,Casual_Chic_Style,East,maroon,light_gray
dark,Blonde,Flamboyant_style,West,pink,medium_gray
dark,Blonde,Business_Casual,West,green,charcoal_gray
dark,Blonde,Streetwear_Style,West,green,navy_blue
dark,Brown,Formal_Office_Wear,West,light_gray,medium_gray
fair,Black,Business_Casual,East,dark_blue,gold
dark,Black,Sports_Wear,North,black,light_gray
normal,Black,Geeky_chic_Style,West,charcoal_gray,light_blue
normal,Black,Business_Casual,North,medium_gray,dark_blue
normal,Black,Girly_Style,South,light_gray,khaki_brown
normal,Brown,Girly_Style,South,olive_green,dark_blue
normal,Black,Hip_Hop_Style,West,purple,light_gray
normal,Brown,Geeky_chic_Style,South,navy_blue,light_gray
fair,Brown,Flamboyant_style,South,pink,dark_blue
normal,Brown,Girly_Style,North,gold,charcoal_gray
dark,Blonde,Military_style,South,spring_green,white
dark,Black,Retro_Fashion,North,light_gray,light_gray
fair,Black,Military_style,East,medium_gray,tan_brown
normal,Blonde,Sports_Wear,North,dark_brown,white
dark,Blonde,Streetwear_Style,North,navy_blue,khaki_brown
normal,Blonde,Geeky_chic_Style,North,dark_brown,gold
dark,Black,Business_Casual,West,blue,white
dark,Brown,Business_Casual,East,khaki_brown,brown
fair,Brown,Formal_Office_Wear,North,purple,brown
dark,Black,Retro_Fashion,East,tan_brown,brown
fair,Black,Rocker_Chic_Style,East,khaki_brown,tan_brown
dark,Brown,Sports_Wear,West,charcoal_gray,dark_brown
dark,Brown,Evening_Black_Tie,West,dark_blue,dark_brown
dark,Brown,Ethnic_fashion_style,East,white,charcoal_gray
dark,Brown,Skateboarders,East,green,medium_gray
normal,Black,Business_Casual,North,purple,dark_blue
fair,Brown,Formal_Office_Wear,North,maroon,dark_blue
normal,Brown,Geeky_chic_Style,North,maroon,charcoal_gray
dark,Black,Ethnic_fashion_style,South,medium_gray,khaki_brown
normal,Brown,Casual_Chic_Style,North,blue,light_blue
normal,Blonde,Retro_Fashion,West,black,charcoal_gray
fair,Brown,Streetwear_Style,South,brown,dark_blue
dark,Black,Streetwear_Style,South,sky_blue,dark_brown
fair,Black,Retro_Fashion,West,charcoal_gray,light_blue
normal,Blonde,Formal_Office_Wear,East,burnt_orange,light_gray
normal,Blonde,Streetwear_Style,North,khaki_brown,dark_brown
fair,Blonde,Military_style,West,olive_green,medium_gray
fair,Brown,Rocker_Chic_Style,East,black,dark_blue
normal,Black,Formal_Office_Wear,East,white,charcoal_gray
fair,Brown,Sports_Wear,West,dark_blue,light_blue
normal,Black,Streetwear_Style,North,sky_blue,gold
fair,Black,Ethnic_fashion_style,South,violet,dark_blue
dark,Blonde,Evening_Black_Tie,East,maroon,light_blue
normal,Black,Military_style,South,red,charcoal_gray
normal,Brown,Evening_Black_Tie,South,purple,white
normal,Black,Formal_Office_Wear,West,red,light_gray
normal,Brown,Evening_Black_Tie,East,spring_green,charcoal_gray
fair,Brown,Hip_Hop_Style,West,khaki_brown,medium_gray
fair,Blonde,Formal_Office_Wear,East,charcoal_gray,charcoal_gray
dark,Brown,Streetwear_Style,South,medium_gray,light_blue
dark,Black,Retro_Fashion,West,light_gray,brown
normal,Black,Sports_Wear,West,purple,khaki_brown
normal,Blonde,Sports_Wear,North,blue,dark_brown
dark,Brown,Military_style,South,spring_green,light_gray
normal,Brown,Ethnic_fashion_style,South,sky_blue,navy_blue
dark,Blonde,Retro_Fashion,North,blue,navy_blue
normal,Black,Sports_Wear,West,gold,black
dark,Black,Evening_Black_Tie,West,medium_gray,brown
normal,Blonde,Rocker_Chic_Style,South,sky_blue,light_gray
normal,Blonde,Sports_Wear,East,olive_green,light_gray
fair,Blonde,Rocker_Chic_Style,East,red,brown
fair,Blonde,Streetwear_Style,North,medium_gray,brown
fair,Black,Sports_Wear,North,navy_blue,brown
fair,Brown,Skateboarders,East,lavender,gold
fair,Blonde,Retro_Fashion,North,green,charcoal_gray
dark,Black,Hip_Hop_Style,East,khaki_brown,dark_brown
dark,Blonde,Ethnic_fashion_style,South,medium_gray,tan_brown
fair,Black,Formal_Office_Wear,North,charcoal_gray,light_gray
